,vectorno,label,model,alpha,type,preprocessor,tokenizer,max_features,stop_words,lowercase,strip_accents,f1dev,aucdev,f1train,auctrain
1233,102.0,insult,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,,False,,0.7000707331280686,0.7660250004841751,0.7021425432499574,0.7726174569438962
1234,102.0,identity_hate,multi,{'alpha': 10.0},tfidf,0.0,0.0,4000,,False,,0.9909087126570691,0.5011415525114156,0.991336555967104,0.5030797614242425
1235,102.0,identity_hate,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,,False,,0.9771573604060914,0.524741131457573,0.9768526407361237,0.5301146069179201
1236,103.0,toxic,multi,{'alpha': 0.1},tfidf,1.0,0.0,4000,,False,,0.9436007322959141,0.7422293978201284,0.9451853313363765,0.752760851749956
1237,103.0,toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,,False,,0.6513064824831488,0.7320835482196966,0.6576953086464041,0.7411699912443481
1238,103.0,severe_toxic,multi,{'alpha': 10.0},tfidf,1.0,0.0,4000,,False,,0.9902221852375801,0.5232920043291696,0.9897491547312628,0.5249397966314064
1239,103.0,severe_toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,,False,,0.9850420237996173,0.6076096191634359,0.9843771019613822,0.6147988562524598
1240,103.0,obscene,multi,{'alpha': 0.1},tfidf,1.0,0.0,4000,,False,,0.9661105101106765,0.7619202934382123,0.9664583015703614,0.7766856484827384
1241,103.0,obscene,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,,False,,0.7004660064908047,0.7699689383418549,0.7028779494722115,0.7753402690988116
1242,103.0,threat,multi,{'alpha': 10.0},tfidf,1.0,0.0,4000,,False,,0.9967545976533244,0.5,0.997112185322368,0.5
1243,103.0,threat,bern,{'alpha': 2.0},tfidf,1.0,0.0,4000,,False,,0.9871640176416743,0.6549237169854134,0.9866730043137852,0.6960440144018977
1244,103.0,insult,multi,{'alpha': 0.01},tfidf,1.0,0.0,4000,,False,,0.9631563618207539,0.7305019344028149,0.9632296888872945,0.7466673252489444
1245,103.0,insult,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,,False,,0.7041482899226096,0.7663232220776767,0.7062590244208676,0.7729091283102757
1246,103.0,identity_hate,multi,{'alpha': 10.0},tfidf,1.0,0.0,4000,,False,,0.9909087126570691,0.5011415525114156,0.9913275875985399,0.5025626983425465
1247,103.0,identity_hate,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,,False,,0.9777398685195973,0.5227729540014016,0.9774086795870963,0.5298825188669835
1248,104.0,toxic,multi,{'alpha': 10.0},count,0.0,0.0,4000,,True,ascii,0.9403137222268453,0.8374019756692405,0.9415531420679264,0.843257945972971
1249,104.0,toxic,bern,{'alpha': 10.0},count,0.0,0.0,4000,,True,ascii,0.648539568943996,0.7351450161626676,0.6559016349335892,0.7435143836652056
1250,104.0,severe_toxic,multi,{'alpha': 0.0},count,0.0,0.0,4000,,True,ascii,0.9831280685695265,0.7974720224104123,0.9842156713272289,0.8740081644619004
1251,104.0,severe_toxic,bern,{'alpha': 10.0},count,0.0,0.0,4000,,True,ascii,0.9867895481401349,0.5512433227182395,0.9866102257338367,0.566788800269873
1252,104.0,obscene,multi,{'alpha': 10.0},count,0.0,0.0,4000,,True,ascii,0.962802696180411,0.863736521376039,0.9634359613642682,0.869255129328833
1253,104.0,obscene,bern,{'alpha': 10.0},count,0.0,0.0,4000,,True,ascii,0.70637430307065,0.7823785103026544,0.7072724500686082,0.7825717827923749
1254,104.0,threat,multi,{'alpha': 10.0},count,0.0,0.0,4000,,True,ascii,0.9930515103603229,0.5939831999691743,0.9932378501026878,0.614179561490605
1255,104.0,threat,bern,{'alpha': 2.0},count,0.0,0.0,4000,,True,ascii,0.9925106099692103,0.6448269476947053,0.9924845071433056,0.6989581813908617
1256,104.0,insult,multi,{'alpha': 10.0},count,0.0,0.0,4000,,True,ascii,0.9598485478904885,0.8424657662826626,0.9587544729738213,0.8452844034769071
1257,104.0,insult,bern,{'alpha': 10.0},count,0.0,0.0,4000,,True,ascii,0.7090788050262129,0.77751776714598,0.7109046393370582,0.7814888539221952
1258,104.0,identity_hate,multi,{'alpha': 10.0},count,0.0,0.0,4000,,True,ascii,0.9824207372888408,0.6721720511131756,0.9825296180371829,0.6990407800620896
1259,104.0,identity_hate,bern,{'alpha': 10.0},count,0.0,0.0,4000,,True,ascii,0.9766164600149788,0.5154197548262529,0.9764221590450481,0.5186216103777558
1260,105.0,toxic,multi,{'alpha': 10.0},count,1.0,0.0,4000,,True,ascii,0.9425813430972788,0.7991953509837376,0.9437055505233044,0.8048685594386259
1261,105.0,toxic,bern,{'alpha': 10.0},count,1.0,0.0,4000,,True,ascii,0.6513064824831488,0.7320835482196966,0.6576953086464041,0.7411699912443481
1262,105.0,severe_toxic,multi,{'alpha': 0.0},count,1.0,0.0,4000,,True,ascii,0.9796746276108845,0.7586227674935482,0.9803233993704206,0.8163231247439822
1263,105.0,severe_toxic,bern,{'alpha': 10.0},count,1.0,0.0,4000,,True,ascii,0.9850420237996173,0.6076096191634359,0.9843771019613822,0.6147988562524598
1264,105.0,obscene,multi,{'alpha': 10.0},count,1.0,0.0,4000,,True,ascii,0.9615544645086128,0.8194538654993152,0.9612745845403262,0.8235252007116571
1265,105.0,obscene,bern,{'alpha': 10.0},count,1.0,0.0,4000,,True,ascii,0.7004660064908047,0.7699689383418549,0.7028779494722115,0.7753402690988116
1266,105.0,threat,multi,{'alpha': 0.0},count,1.0,0.0,4000,,True,ascii,0.9871848215028709,0.6293766135350707,0.9882424688124983,0.8423710181947729
1267,105.0,threat,bern,{'alpha': 2.0},count,1.0,0.0,4000,,True,ascii,0.9871640176416743,0.6549237169854134,0.9866730043137852,0.6960440144018977
1268,105.0,insult,multi,{'alpha': 10.0},count,1.0,0.0,4000,,True,ascii,0.9584130814679204,0.8003284361869231,0.958108750437208,0.8053226276760607
1269,105.0,insult,bern,{'alpha': 10.0},count,1.0,0.0,4000,,True,ascii,0.7041482899226096,0.7663232220776767,0.7062590244208676,0.7729091283102757
1270,105.0,identity_hate,multi,{'alpha': 10.0},count,1.0,0.0,4000,,True,ascii,0.977635849213614,0.6550538923992687,0.9773279642700197,0.673352915330911
1271,105.0,identity_hate,bern,{'alpha': 10.0},count,1.0,0.0,4000,,True,ascii,0.9777398685195973,0.5227729540014016,0.9774086795870963,0.5298825188669835
1272,106.0,toxic,multi,{'alpha': 0.1},tfidf,0.0,0.0,4000,,True,ascii,0.9484480319547308,0.7456896807953447,0.9503152381550272,0.7568496745668277
1273,106.0,toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,,True,ascii,0.648539568943996,0.7351450161626676,0.6559016349335892,0.7435143836652056
1274,106.0,severe_toxic,multi,{'alpha': 0.5},tfidf,0.0,0.0,4000,,True,ascii,0.9899933427644171,0.6313127632546183,0.9909150426445925,0.6729427845112166
1275,106.0,severe_toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,,True,ascii,0.9867895481401349,0.5512433227182395,0.9866102257338367,0.566788800269873
1276,106.0,obscene,multi,{'alpha': 0.1},tfidf,0.0,0.0,4000,,True,ascii,0.9729757843055671,0.7744551742335171,0.9739199842156713,0.7871212607540227
1277,106.0,obscene,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,,True,ascii,0.70637430307065,0.7823785103026544,0.7072724500686082,0.7825717827923749
1278,106.0,threat,multi,{'alpha': 0.5},tfidf,0.0,0.0,4000,,True,ascii,0.996775401514521,0.5032051282051282,0.9971301220594961,0.5046538879218885
1279,106.0,threat,bern,{'alpha': 2.0},tfidf,0.0,0.0,4000,,True,ascii,0.9925106099692103,0.6448269476947053,0.9924845071433056,0.6989581813908617
1280,106.0,insult,multi,{'alpha': 0.1},tfidf,0.0,0.0,4000,,True,ascii,0.9689606390946159,0.7321169751253495,0.9699200918360941,0.7508697547215054
1281,106.0,insult,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,,True,ascii,0.7090788050262129,0.77751776714598,0.7109046393370582,0.7814888539221952
1282,106.0,identity_hate,multi,{'alpha': 1.0},tfidf,0.0,0.0,4000,,True,ascii,0.9911167512690355,0.536309231068635,0.9916504488668466,0.5452663337035389
1283,106.0,identity_hate,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,,True,ascii,0.9766164600149788,0.5154197548262529,0.9764221590450481,0.5186216103777558
1284,107.0,toxic,multi,{'alpha': 0.1},tfidf,1.0,0.0,4000,,True,ascii,0.9436007322959141,0.7422293978201284,0.9451853313363765,0.752760851749956
1285,107.0,toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,,True,ascii,0.6513064824831488,0.7320835482196966,0.6576953086464041,0.7411699912443481
1286,107.0,severe_toxic,multi,{'alpha': 10.0},tfidf,1.0,0.0,4000,,True,ascii,0.9902221852375801,0.5232920043291696,0.9897491547312628,0.5249397966314064
1287,107.0,severe_toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,,True,ascii,0.9850420237996173,0.6076096191634359,0.9843771019613822,0.6147988562524598
1288,107.0,obscene,multi,{'alpha': 0.1},tfidf,1.0,0.0,4000,,True,ascii,0.9661105101106765,0.7619202934382123,0.9664583015703614,0.7766856484827384
1289,107.0,obscene,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,,True,ascii,0.7004660064908047,0.7699689383418549,0.7028779494722115,0.7753402690988116
1290,107.0,threat,multi,{'alpha': 10.0},tfidf,1.0,0.0,4000,,True,ascii,0.9967545976533244,0.5,0.997112185322368,0.5
1291,107.0,threat,bern,{'alpha': 2.0},tfidf,1.0,0.0,4000,,True,ascii,0.9871640176416743,0.6549237169854134,0.9866730043137852,0.6960440144018977
1292,107.0,insult,multi,{'alpha': 0.01},tfidf,1.0,0.0,4000,,True,ascii,0.9631563618207539,0.7305019344028149,0.9632296888872945,0.7466673252489444
1293,107.0,insult,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,,True,ascii,0.7041482899226096,0.7663232220776767,0.7062590244208676,0.7729091283102757
1294,107.0,identity_hate,multi,{'alpha': 10.0},tfidf,1.0,0.0,4000,,True,ascii,0.9909087126570691,0.5011415525114156,0.9913275875985399,0.5025626983425465
1295,107.0,identity_hate,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,,True,ascii,0.9777398685195973,0.5227729540014016,0.9774086795870963,0.5298825188669835
1296,108.0,toxic,multi,{'alpha': 10.0},count,0.0,0.0,4000,,False,ascii,0.9416243654822335,0.8014013101239994,0.9426921248755639,0.8062265067982667
1297,108.0,toxic,bern,{'alpha': 10.0},count,0.0,0.0,4000,,False,ascii,0.6484771573604061,0.7317896459315383,0.6560451288306144,0.7405908496393175
1298,108.0,severe_toxic,multi,{'alpha': 0.0},count,0.0,0.0,4000,,False,ascii,0.980049097112424,0.7566915194905979,0.9805655453216505,0.8151292378496905
1299,108.0,severe_toxic,bern,{'alpha': 10.0},count,0.0,0.0,4000,,False,ascii,0.9848131813264542,0.6138550343556654,0.9839824937445628,0.6145995357541585
1300,108.0,obscene,multi,{'alpha': 0.0001},count,0.0,0.0,4000,,False,ascii,0.9603062328368145,0.8248651081036991,0.9611579957489933,0.8379567761823511
1301,108.0,obscene,bern,{'alpha': 10.0},count,0.0,0.0,4000,,False,ascii,0.6972830157277191,0.7698077942799441,0.6989139305668906,0.774275964080286
1302,108.0,threat,multi,{'alpha': 0.0},count,0.0,0.0,4000,,False,ascii,0.9872264292252642,0.6325921775391636,0.9886012035550613,0.8564855857839332
1303,108.0,threat,bern,{'alpha': 2.0},count,0.0,0.0,4000,,False,ascii,0.9869975867521011,0.6420614609690415,0.9866191941024008,0.7099517121122119
1304,108.0,insult,multi,{'alpha': 0.01},count,0.0,0.0,4000,,False,ascii,0.957060830490139,0.807403036686916,0.9574630279005946,0.8218541129453553
1305,108.0,insult,bern,{'alpha': 10.0},count,0.0,0.0,4000,,False,ascii,0.6999667138220854,0.7657654893043934,0.7023129422526748,0.7725367107275074
1306,108.0,identity_hate,multi,{'alpha': 10.0},count,0.0,0.0,4000,,False,ascii,0.9758051094283099,0.6575232696479809,0.9753100813431029,0.6754103853749698
1307,108.0,identity_hate,bern,{'alpha': 10.0},count,0.0,0.0,4000,,False,ascii,0.9771989681284846,0.5247621266286836,0.9768526407361237,0.5301146069179201
1308,109.0,toxic,multi,{'alpha': 10.0},count,1.0,0.0,4000,,False,ascii,0.9425813430972788,0.7991953509837376,0.9437055505233044,0.8048685594386259
1309,109.0,toxic,bern,{'alpha': 10.0},count,1.0,0.0,4000,,False,ascii,0.6513064824831488,0.7320835482196966,0.6576953086464041,0.7411699912443481
1310,109.0,severe_toxic,multi,{'alpha': 0.0},count,1.0,0.0,4000,,False,ascii,0.9796746276108845,0.7586227674935482,0.9803233993704206,0.8163231247439822
1311,109.0,severe_toxic,bern,{'alpha': 10.0},count,1.0,0.0,4000,,False,ascii,0.9850420237996173,0.6076096191634359,0.9843771019613822,0.6147988562524598
1312,109.0,obscene,multi,{'alpha': 10.0},count,1.0,0.0,4000,,False,ascii,0.9615544645086128,0.8194538654993152,0.9612745845403262,0.8235252007116571
1313,109.0,obscene,bern,{'alpha': 10.0},count,1.0,0.0,4000,,False,ascii,0.7004660064908047,0.7699689383418549,0.7028779494722115,0.7753402690988116
1314,109.0,threat,multi,{'alpha': 0.0},count,1.0,0.0,4000,,False,ascii,0.9871848215028709,0.6293766135350707,0.9882424688124983,0.8423710181947729
1315,109.0,threat,bern,{'alpha': 2.0},count,1.0,0.0,4000,,False,ascii,0.9871640176416743,0.6549237169854134,0.9866730043137852,0.6960440144018977
1316,109.0,insult,multi,{'alpha': 10.0},count,1.0,0.0,4000,,False,ascii,0.9584130814679204,0.8003284361869231,0.958108750437208,0.8053226276760607
1317,109.0,insult,bern,{'alpha': 10.0},count,1.0,0.0,4000,,False,ascii,0.7041482899226096,0.7663232220776767,0.7062590244208676,0.7729091283102757
1318,109.0,identity_hate,multi,{'alpha': 10.0},count,1.0,0.0,4000,,False,ascii,0.977635849213614,0.6550538923992687,0.9773279642700197,0.673352915330911
1319,109.0,identity_hate,bern,{'alpha': 10.0},count,1.0,0.0,4000,,False,ascii,0.9777398685195973,0.5227729540014016,0.9774086795870963,0.5298825188669835
1320,110.0,toxic,multi,{'alpha': 0.1},tfidf,0.0,0.0,4000,,False,ascii,0.9433718898227511,0.7415168888631829,0.9449611221222748,0.7520529315468731
1321,110.0,toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,,False,ascii,0.6484771573604061,0.7317896459315383,0.6560451288306144,0.7405908496393175
1322,110.0,severe_toxic,multi,{'alpha': 10.0},tfidf,0.0,0.0,4000,,False,ascii,0.9902429890987767,0.5243626681407327,0.9897939965740832,0.5254011790880541
1323,110.0,severe_toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,,False,ascii,0.9848131813264542,0.6138550343556654,0.9839824937445628,0.6145995357541585
1324,110.0,obscene,multi,{'alpha': 0.1},tfidf,0.0,0.0,4000,,False,ascii,0.9662977448614463,0.7633467291928872,0.9667363209958476,0.7785748509852732
1325,110.0,obscene,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,,False,ascii,0.6972830157277191,0.7698077942799441,0.6989139305668906,0.774275964080286
1326,110.0,threat,multi,{'alpha': 10.0},tfidf,0.0,0.0,4000,,False,ascii,0.9967545976533244,0.5,0.997112185322368,0.5
1327,110.0,threat,bern,{'alpha': 2.0},tfidf,0.0,0.0,4000,,False,ascii,0.9869975867521011,0.6420614609690415,0.9866191941024008,0.7099517121122119
1328,110.0,insult,multi,{'alpha': 0.001},tfidf,0.0,0.0,4000,,False,ascii,0.9631355579595573,0.7284423300256015,0.9635615185241653,0.7489721609156329
1329,110.0,insult,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,,False,ascii,0.6999667138220854,0.7657654893043934,0.7023129422526748,0.7725367107275074
1330,110.0,identity_hate,multi,{'alpha': 10.0},tfidf,0.0,0.0,4000,,False,ascii,0.9909087126570691,0.5011415525114156,0.991336555967104,0.5030797614242425
1331,110.0,identity_hate,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,,False,ascii,0.9771989681284846,0.5247621266286836,0.9768526407361237,0.5301146069179201
1332,111.0,toxic,multi,{'alpha': 0.1},tfidf,1.0,0.0,4000,,False,ascii,0.9436007322959141,0.7422293978201284,0.9451853313363765,0.752760851749956
1333,111.0,toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,,False,ascii,0.6513064824831488,0.7320835482196966,0.6576953086464041,0.7411699912443481
1334,111.0,severe_toxic,multi,{'alpha': 10.0},tfidf,1.0,0.0,4000,,False,ascii,0.9902221852375801,0.5232920043291696,0.9897491547312628,0.5249397966314064
1335,111.0,severe_toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,,False,ascii,0.9850420237996173,0.6076096191634359,0.9843771019613822,0.6147988562524598
1336,111.0,obscene,multi,{'alpha': 0.1},tfidf,1.0,0.0,4000,,False,ascii,0.9661105101106765,0.7619202934382123,0.9664583015703614,0.7766856484827384
1337,111.0,obscene,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,,False,ascii,0.7004660064908047,0.7699689383418549,0.7028779494722115,0.7753402690988116
1338,111.0,threat,multi,{'alpha': 10.0},tfidf,1.0,0.0,4000,,False,ascii,0.9967545976533244,0.5,0.997112185322368,0.5
1339,111.0,threat,bern,{'alpha': 2.0},tfidf,1.0,0.0,4000,,False,ascii,0.9871640176416743,0.6549237169854134,0.9866730043137852,0.6960440144018977
1340,111.0,insult,multi,{'alpha': 0.01},tfidf,1.0,0.0,4000,,False,ascii,0.9631563618207539,0.7305019344028149,0.9632296888872945,0.7466673252489444
1341,111.0,insult,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,,False,ascii,0.7041482899226096,0.7663232220776767,0.7062590244208676,0.7729091283102757
1342,111.0,identity_hate,multi,{'alpha': 10.0},tfidf,1.0,0.0,4000,,False,ascii,0.9909087126570691,0.5011415525114156,0.9913275875985399,0.5025626983425465
1343,111.0,identity_hate,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,,False,ascii,0.9777398685195973,0.5227729540014016,0.9774086795870963,0.5298825188669835
1344,112.0,toxic,multi,{'alpha': 10.0},count,0.0,0.0,4000,,True,unicode,0.9402097029208621,0.8376375071896558,0.9414634583822858,0.8431249232800915
1345,112.0,toxic,bern,{'alpha': 10.0},count,0.0,0.0,4000,,True,unicode,0.6483939419156195,0.7348691884284296,0.6556953624566155,0.7434419909645766
1346,112.0,severe_toxic,multi,{'alpha': 0.0},count,0.0,0.0,4000,,True,unicode,0.9831280685695265,0.7974720224104123,0.984224639695793,0.8740126944732255
1347,112.0,severe_toxic,bern,{'alpha': 10.0},count,0.0,0.0,4000,,True,unicode,0.9868519597237247,0.5512748346612659,0.9866909410509135,0.5668295703717983
1348,112.0,obscene,multi,{'alpha': 10.0},count,0.0,0.0,4000,,True,unicode,0.9627610884580178,0.8637145800033866,0.9633821511528837,0.8691475081075247
1349,112.0,obscene,bern,{'alpha': 10.0},count,0.0,0.0,4000,,True,unicode,0.7062078721810768,0.7824804161802938,0.7071020510658906,0.7825609722398594
1350,112.0,threat,multi,{'alpha': 10.0},count,0.0,0.0,4000,,True,unicode,0.9930307064991263,0.5939727641702096,0.9932199133655597,0.6141705671480465
1351,112.0,threat,bern,{'alpha': 2.0},count,0.0,0.0,4000,,True,unicode,0.9925314138304069,0.64483738349367,0.9924665704061774,0.6974008891885265
1352,112.0,insult,multi,{'alpha': 10.0},count,0.0,0.0,4000,,True,unicode,0.9597861363068986,0.8430475828103575,0.9587634413423854,0.8452039144573263
1353,112.0,insult,bern,{'alpha': 10.0},count,0.0,0.0,4000,,True,unicode,0.7089331779978364,0.7774412660858937,0.7107252719657767,0.7814796720810302
1354,112.0,identity_hate,multi,{'alpha': 10.0},count,0.0,0.0,4000,,True,unicode,0.9823791295664476,0.6721510559420648,0.9825027129314906,0.698002130485511
1355,112.0,identity_hate,bern,{'alpha': 10.0},count,0.0,0.0,4000,,True,unicode,0.9765748522925854,0.5153987596551423,0.9764849376249967,0.5176281949330438
1356,113.0,toxic,multi,{'alpha': 10.0},count,1.0,0.0,4000,,True,unicode,0.9425813430972788,0.7991953509837376,0.9437055505233044,0.8048685594386259
1357,113.0,toxic,bern,{'alpha': 10.0},count,1.0,0.0,4000,,True,unicode,0.6513064824831488,0.7320835482196966,0.6576953086464041,0.7411699912443481
1358,113.0,severe_toxic,multi,{'alpha': 0.0},count,1.0,0.0,4000,,True,unicode,0.9796746276108845,0.7586227674935482,0.9803233993704206,0.8163231247439822
1359,113.0,severe_toxic,bern,{'alpha': 10.0},count,1.0,0.0,4000,,True,unicode,0.9850420237996173,0.6076096191634359,0.9843771019613822,0.6147988562524598
1360,113.0,obscene,multi,{'alpha': 10.0},count,1.0,0.0,4000,,True,unicode,0.9615544645086128,0.8194538654993152,0.9612745845403262,0.8235252007116571
1361,113.0,obscene,bern,{'alpha': 10.0},count,1.0,0.0,4000,,True,unicode,0.7004660064908047,0.7699689383418549,0.7028779494722115,0.7753402690988116
1362,113.0,threat,multi,{'alpha': 0.0},count,1.0,0.0,4000,,True,unicode,0.9871848215028709,0.6293766135350707,0.9882424688124983,0.8423710181947729
1363,113.0,threat,bern,{'alpha': 2.0},count,1.0,0.0,4000,,True,unicode,0.9871640176416743,0.6549237169854134,0.9866730043137852,0.6960440144018977
1364,113.0,insult,multi,{'alpha': 10.0},count,1.0,0.0,4000,,True,unicode,0.9584130814679204,0.8003284361869231,0.958108750437208,0.8053226276760607
1365,113.0,insult,bern,{'alpha': 10.0},count,1.0,0.0,4000,,True,unicode,0.7041482899226096,0.7663232220776767,0.7062590244208676,0.7729091283102757
