,label,model,type,preprocessor,tokenizer,max_features,stop_words,lowercase,strip_accents,f1dev,aucdev,f1train,auctrain
792,toxic,multi,tfidf,0.0,0.0,1000,,True,unicode,0.9414267152856365,0.6978387840182674,0.9410655056189821,0.6993934961322414
793,toxic,bern,tfidf,0.0,0.0,1000,,True,unicode,0.6366989396035039,0.7107437245415275,0.6395089984175659,0.7159121676414051
794,severe_toxic,multi,tfidf,0.0,0.0,1000,,True,unicode,0.9895636866591223,0.6181454097282791,0.9904696342520988,0.6459530012691139
795,severe_toxic,bern,tfidf,0.0,0.0,1000,,True,unicode,0.7216983109099293,0.8100442511391556,0.7197124797725586,0.8100157846041114
796,obscene,multi,tfidf,0.0,0.0,1000,,True,unicode,0.970514271344147,0.736591689916065,0.9706310961708671,0.7388062399751069
797,obscene,bern,tfidf,0.0,0.0,1000,,True,unicode,0.6582631292174861,0.7454686658985142,0.6587038344970632,0.7443849042759958
798,threat,multi,tfidf,0.0,0.0,1000,,True,unicode,0.9968355756737499,0.5,0.9970496991587172,0.5015111189497315
799,threat,bern,tfidf,0.0,0.0,1000,,True,unicode,0.7969319753552119,0.8189257480943228,0.7961699730896802,0.8368034173241156
800,insult,multi,tfidf,0.0,0.0,1000,,True,unicode,0.9663020243933107,0.6935996412273316,0.9657854505466997,0.6904135692778941
801,insult,bern,tfidf,0.0,0.0,1000,,True,unicode,0.6594786034620059,0.737837624956668,0.6603130895013991,0.7388923474555924
802,identity_hate,multi,tfidf,0.0,0.0,1000,,True,unicode,0.9913659415734104,0.5573556683661267,0.991569291838395,0.5717892554073245
803,identity_hate,bern,tfidf,0.0,0.0,1000,,True,unicode,0.7106752168992834,0.7609170207243791,0.7097440390512548,0.7714874041006294
804,toxic,multi,tfidf,1.0,0.0,1000,,True,unicode,0.9327926568590469,0.6719357661989991,0.9309450797028243,0.6657177755472389
805,toxic,bern,tfidf,1.0,0.0,1000,,True,unicode,0.62703801500482,0.7016692418625468,0.6294600949460453,0.7057782140533664
806,severe_toxic,multi,tfidf,1.0,0.0,1000,,True,unicode,0.9862106542604467,0.6030759125578865,0.9872600645490063,0.628780945825631
807,severe_toxic,bern,tfidf,1.0,0.0,1000,,True,unicode,0.7115344314514438,0.7977081507470821,0.7101284721911795,0.7980664881337509
808,obscene,multi,tfidf,1.0,0.0,1000,,True,unicode,0.9608743031979547,0.6897588327769175,0.9611186110341251,0.6885486677032151
809,obscene,bern,tfidf,1.0,0.0,1000,,True,unicode,0.6432163963284295,0.7298505955802058,0.6422894334528354,0.7258431870304829
810,threat,multi,tfidf,1.0,0.0,1000,,True,unicode,0.9968565321262417,0.5066120050672338,0.9970496991587172,0.49998655022147304
811,threat,bern,tfidf,1.0,0.0,1000,,True,unicode,0.7537826396747559,0.7906810985466718,0.7527916104172441,0.8104769360017036
812,insult,multi,tfidf,1.0,0.0,1000,,True,unicode,0.9586948321388156,0.6540231144306597,0.9579537428589309,0.6490223408681629
813,insult,bern,tfidf,1.0,0.0,1000,,True,unicode,0.6456054319124859,0.7218025889941657,0.6467417056314985,0.7252559743176719
814,identity_hate,multi,tfidf,1.0,0.0,1000,,True,unicode,0.9902762060438409,0.5353095361383381,0.989960036834059,0.544448799624106
815,identity_hate,bern,tfidf,1.0,0.0,1000,,True,unicode,0.6858627771490842,0.7328767196558257,0.6879565143536606,0.747482309816001
816,toxic,multi,count,0.0,0.0,1000,,False,unicode,0.9341338698185171,0.7971034036092202,0.9344943810179432,0.8027458746957454
817,toxic,bern,count,0.0,0.0,1000,,False,unicode,0.6366989396035039,0.7107437245415275,0.6395089984175659,0.7159121676414051
818,severe_toxic,multi,count,0.0,0.0,1000,,False,unicode,0.9818307556896768,0.8375143705181599,0.9824412398415778,0.8418414833215397
819,severe_toxic,bern,count,0.0,0.0,1000,,False,unicode,0.7216983109099293,0.8100442511391556,0.7197124797725586,0.8100157846041114
820,obscene,multi,count,0.0,0.0,1000,,False,unicode,0.9624879500398172,0.838118310526803,0.9622897910650586,0.843906442977734
821,obscene,bern,count,0.0,0.0,1000,,False,unicode,0.6582631292174861,0.7454686658985142,0.6587038344970632,0.7443849042759958
822,threat,multi,count,0.0,0.0,1000,,False,unicode,0.9862944800704136,0.7752761980765506,0.9864733176579975,0.7965474624175347
823,threat,bern,count,0.0,0.0,1000,,False,unicode,0.7969319753552119,0.8189257480943228,0.7961699730896802,0.8368034173241156
824,insult,multi,count,0.0,0.0,1000,,False,unicode,0.9567249256045937,0.8117644200513197,0.9567557419112586,0.8167962120808305
825,insult,bern,count,0.0,0.0,1000,,False,unicode,0.6594786034620059,0.737837624956668,0.6603130895013991,0.7388923474555924
826,identity_hate,multi,count,0.0,0.0,1000,,False,unicode,0.9779957248836917,0.7381090223524375,0.9788919385264588,0.7305723179860629
827,identity_hate,bern,count,0.0,0.0,1000,,False,unicode,0.7106752168992834,0.7609170207243791,0.7097440390512548,0.7714874041006294
828,toxic,multi,count,1.0,0.0,1000,,False,unicode,0.928412758288277,0.764849485615179,0.9264123447739444,0.7610463375290674
829,toxic,bern,count,1.0,0.0,1000,,False,unicode,0.62703801500482,0.7016692418625468,0.6294600949460453,0.7057782140533664
830,severe_toxic,multi,count,1.0,0.0,1000,,False,unicode,0.9796512846305377,0.7685050748433265,0.980349208335941,0.7745815759419948
831,severe_toxic,bern,count,1.0,0.0,1000,,False,unicode,0.7115344314514438,0.7977081507470821,0.7101284721911795,0.7980664881337509
832,obscene,multi,count,1.0,0.0,1000,,False,unicode,0.9537281528982774,0.783700821916616,0.9533405451798342,0.7808853810454169
833,obscene,bern,count,1.0,0.0,1000,,False,unicode,0.6432163963284295,0.7298505955802058,0.6422894334528354,0.7258431870304829
834,threat,multi,count,1.0,0.0,1000,,False,unicode,0.9833186638165892,0.7044678840595288,0.9835855989557724,0.720395501911459
835,threat,bern,count,1.0,0.0,1000,,False,unicode,0.7537826396747559,0.7906810985466718,0.7527916104172441,0.8104769360017036
836,insult,multi,count,1.0,0.0,1000,,False,unicode,0.9514648560291713,0.7683392942251795,0.9503544831162329,0.7659848729513574
837,insult,bern,count,1.0,0.0,1000,,False,unicode,0.6456054319124859,0.7218025889941657,0.6467417056314985,0.7252559743176719
838,identity_hate,multi,count,1.0,0.0,1000,,False,unicode,0.9755438199421602,0.6819368546634373,0.975816473407061,0.6879765379729299
839,identity_hate,bern,count,1.0,0.0,1000,,False,unicode,0.6858627771490842,0.7328767196558257,0.6879565143536606,0.747482309816001
840,toxic,multi,tfidf,0.0,0.0,1000,,False,unicode,0.9414267152856365,0.6978387840182674,0.9410655056189821,0.6993934961322414
841,toxic,bern,tfidf,0.0,0.0,1000,,False,unicode,0.6366989396035039,0.7107437245415275,0.6395089984175659,0.7159121676414051
842,severe_toxic,multi,tfidf,0.0,0.0,1000,,False,unicode,0.9895636866591223,0.6181454097282791,0.9904696342520988,0.6459530012691139
843,severe_toxic,bern,tfidf,0.0,0.0,1000,,False,unicode,0.7216983109099293,0.8100442511391556,0.7197124797725586,0.8100157846041114
844,obscene,multi,tfidf,0.0,0.0,1000,,False,unicode,0.970514271344147,0.736591689916065,0.9706310961708671,0.7388062399751069
845,obscene,bern,tfidf,0.0,0.0,1000,,False,unicode,0.6582631292174861,0.7454686658985142,0.6587038344970632,0.7443849042759958
846,threat,multi,tfidf,0.0,0.0,1000,,False,unicode,0.9968355756737499,0.5,0.9970496991587172,0.5015111189497315
847,threat,bern,tfidf,0.0,0.0,1000,,False,unicode,0.7969319753552119,0.8189257480943228,0.7961699730896802,0.8368034173241156
848,insult,multi,tfidf,0.0,0.0,1000,,False,unicode,0.9663020243933107,0.6935996412273316,0.9657854505466997,0.6904135692778941
849,insult,bern,tfidf,0.0,0.0,1000,,False,unicode,0.6594786034620059,0.737837624956668,0.6603130895013991,0.7388923474555924
850,identity_hate,multi,tfidf,0.0,0.0,1000,,False,unicode,0.9913659415734104,0.5573556683661267,0.991569291838395,0.5717892554073245
851,identity_hate,bern,tfidf,0.0,0.0,1000,,False,unicode,0.7106752168992834,0.7609170207243791,0.7097440390512548,0.7714874041006294
852,toxic,multi,tfidf,1.0,0.0,1000,,False,unicode,0.9327926568590469,0.6719357661989991,0.9309450797028243,0.6657177755472389
853,toxic,bern,tfidf,1.0,0.0,1000,,False,unicode,0.62703801500482,0.7016692418625468,0.6294600949460453,0.7057782140533664
854,severe_toxic,multi,tfidf,1.0,0.0,1000,,False,unicode,0.9862106542604467,0.6030759125578865,0.9872600645490063,0.628780945825631
855,severe_toxic,bern,tfidf,1.0,0.0,1000,,False,unicode,0.7115344314514438,0.7977081507470821,0.7101284721911795,0.7980664881337509
856,obscene,multi,tfidf,1.0,0.0,1000,,False,unicode,0.9608743031979547,0.6897588327769175,0.9611186110341251,0.6885486677032151
857,obscene,bern,tfidf,1.0,0.0,1000,,False,unicode,0.6432163963284295,0.7298505955802058,0.6422894334528354,0.7258431870304829
858,threat,multi,tfidf,1.0,0.0,1000,,False,unicode,0.9968565321262417,0.5066120050672338,0.9970496991587172,0.49998655022147304
859,threat,bern,tfidf,1.0,0.0,1000,,False,unicode,0.7537826396747559,0.7906810985466718,0.7527916104172441,0.8104769360017036
860,insult,multi,tfidf,1.0,0.0,1000,,False,unicode,0.9586948321388156,0.6540231144306597,0.9579537428589309,0.6490223408681629
861,insult,bern,tfidf,1.0,0.0,1000,,False,unicode,0.6456054319124859,0.7218025889941657,0.6467417056314985,0.7252559743176719
862,identity_hate,multi,tfidf,1.0,0.0,1000,,False,unicode,0.9902762060438409,0.5353095361383381,0.989960036834059,0.544448799624106
863,identity_hate,bern,tfidf,1.0,0.0,1000,,False,unicode,0.6858627771490842,0.7328767196558257,0.6879565143536606,0.747482309816001
864,toxic,multi,count,0.0,0.0,1000,english,True,,0.9451360073766712,0.7750754878964267,0.9455356584088044,0.777197900843226
865,toxic,bern,count,0.0,0.0,1000,english,True,,0.7333710549478184,0.772431519847822,0.7381920914056843,0.7799803600494346
866,severe_toxic,multi,count,0.0,0.0,1000,english,True,,0.984156921916258,0.8139953101529832,0.984926644792719,0.8155489763944764
867,severe_toxic,bern,count,0.0,0.0,1000,english,True,,0.8881973259566619,0.9064884564704622,0.886663746166844,0.9041061508709005
868,obscene,multi,count,0.0,0.0,1000,english,True,,0.9738253908378389,0.8351181169563053,0.9734383521228755,0.8365724817310968
869,obscene,bern,count,0.0,0.0,1000,english,True,,0.7886332201684899,0.8230891721309859,0.7906269836303005,0.8292484348966654
870,threat,multi,count,0.0,0.0,1000,english,True,,0.9908210738086257,0.7082309971421279,0.9917302173388286,0.7549711258893237
871,threat,bern,count,0.0,0.0,1000,english,True,,0.9759419925395029,0.8294969646857129,0.9759684586019151,0.8690326376356557
872,insult,multi,count,0.0,0.0,1000,english,True,,0.9666163711806866,0.789925545793594,0.9661430627698855,0.7920715873899518
873,insult,bern,count,0.0,0.0,1000,english,True,,0.7772957793704681,0.8034337787565082,0.7809803939098638,0.8163063355621136
874,identity_hate,multi,count,0.0,0.0,1000,english,True,,0.9826899702418375,0.7153975052908078,0.9839342708733785,0.7301127554192148
875,identity_hate,bern,count,0.0,0.0,1000,english,True,,0.9081478687287816,0.8390230987158154,0.908531733614655,0.8762736964368708
876,toxic,multi,count,1.0,0.0,1000,english,True,,0.9372354247872922,0.7402409834204786,0.9360857554111199,0.7372791682803982
877,toxic,bern,count,1.0,0.0,1000,english,True,,0.7169202397418166,0.7622578125130041,0.7186575237141606,0.7648076296329582
878,severe_toxic,multi,count,1.0,0.0,1000,english,True,,0.9808248459700741,0.7588086693554864,0.981529328672454,0.7773991614974204
879,severe_toxic,bern,count,1.0,0.0,1000,english,True,,0.8522779663858502,0.8832013181463825,0.8523508533521675,0.8832225726291282
880,obscene,multi,count,1.0,0.0,1000,english,True,,0.9619640387275242,0.7736347349273819,0.9630944185672267,0.7754431579790012
881,obscene,bern,count,1.0,0.0,1000,english,True,,0.755207678444193,0.798143300632459,0.7570471958731549,0.8007677531587138
882,threat,multi,count,1.0,0.0,1000,english,True,,0.9856448300431703,0.6429204703522406,0.9858921977953207,0.6727659835605043
883,threat,bern,count,1.0,0.0,1000,english,True,,0.9604342176956285,0.7755080077358991,0.9604480881156517,0.8063652249107337
884,insult,multi,count,1.0,0.0,1000,english,True,,0.957374575631837,0.7407478268154049,0.9579090413310327,0.7429460916818525
885,insult,bern,count,1.0,0.0,1000,english,True,,0.7508696927784063,0.7840524377780216,0.7541058353374518,0.7928505131458315
886,identity_hate,multi,count,1.0,0.0,1000,english,True,,0.9795255459155874,0.6505062085010019,0.9797859690844233,0.6664536090909182
887,identity_hate,bern,count,1.0,0.0,1000,english,True,,0.8632381910390209,0.8187597566979756,0.8640268924391835,0.8368041882979238
888,toxic,multi,tfidf,0.0,0.0,1000,english,True,,0.9458066138564064,0.7251252242158235,0.9455267181032248,0.7276511371638538
889,toxic,bern,tfidf,0.0,0.0,1000,english,True,,0.7333710549478184,0.772431519847822,0.7381920914056843,0.7799803600494346
890,severe_toxic,multi,tfidf,0.0,0.0,1000,english,True,,0.9896055995641058,0.6274268246239371,0.9904159924186209,0.6530349971497994
891,severe_toxic,bern,tfidf,0.0,0.0,1000,english,True,,0.8881973259566619,0.9064884564704622,0.886663746166844,0.9041061508709005
892,obscene,multi,tfidf,0.0,0.0,1000,english,True,,0.9733224359780377,0.7695224497209755,0.9736350388456277,0.7739204543063528
893,obscene,bern,tfidf,0.0,0.0,1000,english,True,,0.7886332201684899,0.8230891721309859,0.7906269836303005,0.8292484348966654
894,threat,multi,tfidf,0.0,0.0,1000,english,True,,0.9968565321262417,0.5033112582781457,0.9971212216033544,0.5122189661236136
895,threat,bern,tfidf,0.0,0.0,1000,english,True,,0.9759419925395029,0.8294969646857129,0.9759684586019151,0.8690326376356557
896,insult,multi,tfidf,0.0,0.0,1000,english,True,,0.9675803679953058,0.7186676064442893,0.9679132432746551,0.7231621459209198
897,insult,bern,tfidf,0.0,0.0,1000,english,True,,0.7772957793704681,0.8034337787565082,0.7809803939098638,0.8163063355621136
898,identity_hate,multi,tfidf,0.0,0.0,1000,english,True,,0.9913240286684271,0.5597230263038921,0.9916676351997711,0.582850755737562
899,identity_hate,bern,tfidf,0.0,0.0,1000,english,True,,0.9081478687287816,0.8390230987158154,0.908531733614655,0.8762736964368708
900,toxic,multi,tfidf,1.0,0.0,1000,english,True,,0.9367953392849658,0.6984240155497332,0.9354956952428634,0.6940248676717202
901,toxic,bern,tfidf,1.0,0.0,1000,english,True,,0.7169202397418166,0.7622578125130041,0.7186575237141606,0.7648076296329582
902,severe_toxic,multi,tfidf,1.0,0.0,1000,english,True,,0.9864621316903475,0.6330414990152061,0.987617676772192,0.6645069837089079
903,severe_toxic,bern,tfidf,1.0,0.0,1000,english,True,,0.8522779663858502,0.8832013181463825,0.8523508533521675,0.8832225726291282
904,obscene,multi,tfidf,1.0,0.0,1000,english,True,,0.9640387275242047,0.7262471260080071,0.9648645990719963,0.728912670413646
905,obscene,bern,tfidf,1.0,0.0,1000,english,True,,0.755207678444193,0.798143300632459,0.7570471958731549,0.8007677531587138
906,threat,multi,tfidf,1.0,0.0,1000,english,True,,0.9967936627687665,0.5098812173891494,0.9969781767140801,0.5060489590584355
907,threat,bern,tfidf,1.0,0.0,1000,english,True,,0.9604342176956285,0.7755080077358991,0.9604480881156517,0.8063652249107337
908,insult,multi,tfidf,1.0,0.0,1000,english,True,,0.9605599564105788,0.6852952363880561,0.9606537151439836,0.6841235505018675
909,insult,bern,tfidf,1.0,0.0,1000,english,True,,0.7508696927784063,0.7840524377780216,0.7541058353374518,0.7928505131458315
910,identity_hate,multi,tfidf,1.0,0.0,1000,english,True,,0.9901295108763989,0.5459837871665085,0.9901567235568112,0.5705761237570768
911,identity_hate,bern,tfidf,1.0,0.0,1000,english,True,,0.8632381910390209,0.8187597566979756,0.8640268924391835,0.8368041882979238
912,toxic,multi,count,0.0,0.0,1000,english,False,,0.9451360073766712,0.7750754878964267,0.9455356584088044,0.777197900843226
913,toxic,bern,count,0.0,0.0,1000,english,False,,0.7333710549478184,0.772431519847822,0.7381920914056843,0.7799803600494346
914,severe_toxic,multi,count,0.0,0.0,1000,english,False,,0.984156921916258,0.8139953101529832,0.984926644792719,0.8155489763944764
915,severe_toxic,bern,count,0.0,0.0,1000,english,False,,0.8881973259566619,0.9064884564704622,0.886663746166844,0.9041061508709005
916,obscene,multi,count,0.0,0.0,1000,english,False,,0.9738253908378389,0.8351181169563053,0.9734383521228755,0.8365724817310968
917,obscene,bern,count,0.0,0.0,1000,english,False,,0.7886332201684899,0.8230891721309859,0.7906269836303005,0.8292484348966654
918,threat,multi,count,0.0,0.0,1000,english,False,,0.9908210738086257,0.7082309971421279,0.9917302173388286,0.7549711258893237
919,threat,bern,count,0.0,0.0,1000,english,False,,0.9759419925395029,0.8294969646857129,0.9759684586019151,0.8690326376356557
920,insult,multi,count,0.0,0.0,1000,english,False,,0.9666163711806866,0.789925545793594,0.9661430627698855,0.7920715873899518
921,insult,bern,count,0.0,0.0,1000,english,False,,0.7772957793704681,0.8034337787565082,0.7809803939098638,0.8163063355621136
922,identity_hate,multi,count,0.0,0.0,1000,english,False,,0.9826899702418375,0.7153975052908078,0.9839342708733785,0.7301127554192148
923,identity_hate,bern,count,0.0,0.0,1000,english,False,,0.9081478687287816,0.8390230987158154,0.908531733614655,0.8762736964368708
924,toxic,multi,count,1.0,0.0,1000,english,False,,0.9372354247872922,0.7402409834204786,0.9360857554111199,0.7372791682803982
925,toxic,bern,count,1.0,0.0,1000,english,False,,0.7169202397418166,0.7622578125130041,0.7186575237141606,0.7648076296329582
926,severe_toxic,multi,count,1.0,0.0,1000,english,False,,0.9808248459700741,0.7588086693554864,0.981529328672454,0.7773991614974204
927,severe_toxic,bern,count,1.0,0.0,1000,english,False,,0.8522779663858502,0.8832013181463825,0.8523508533521675,0.8832225726291282
928,obscene,multi,count,1.0,0.0,1000,english,False,,0.9619640387275242,0.7736347349273819,0.9630944185672267,0.7754431579790012
929,obscene,bern,count,1.0,0.0,1000,english,False,,0.755207678444193,0.798143300632459,0.7570471958731549,0.8007677531587138
930,threat,multi,count,1.0,0.0,1000,english,False,,0.9856448300431703,0.6429204703522406,0.9858921977953207,0.6727659835605043
931,threat,bern,count,1.0,0.0,1000,english,False,,0.9604342176956285,0.7755080077358991,0.9604480881156517,0.8063652249107337
932,insult,multi,count,1.0,0.0,1000,english,False,,0.957374575631837,0.7407478268154049,0.9579090413310327,0.7429460916818525
933,insult,bern,count,1.0,0.0,1000,english,False,,0.7508696927784063,0.7840524377780216,0.7541058353374518,0.7928505131458315
934,identity_hate,multi,count,1.0,0.0,1000,english,False,,0.9795255459155874,0.6505062085010019,0.9797859690844233,0.6664536090909182
935,identity_hate,bern,count,1.0,0.0,1000,english,False,,0.8632381910390209,0.8187597566979756,0.8640268924391835,0.8368041882979238
936,toxic,multi,tfidf,0.0,0.0,1000,english,False,,0.9458066138564064,0.7251252242158235,0.9455267181032248,0.7276511371638538
937,toxic,bern,tfidf,0.0,0.0,1000,english,False,,0.7333710549478184,0.772431519847822,0.7381920914056843,0.7799803600494346
